State,City,Locations,Courts
TX,Aubrey,1,4
TX,Palacios,1,3
TX,La Porte,1,2
TX,Highland Village,1,12
TX,Holly Lake Ranch,1,8
TX,Frankston,1,1
TX,Buffalo,1,3
TX,Port Isabel,1,6
TX,Bridgeport,1,2
TX,Stafford,1,4
TX,Lago Vista,1,6
TX,Anna,1,9
TX,Gordonville,1,2
TX,Mont Belvieu,1,12
TX,Watauga,1,3
TX,Wills Point,1,2
TX,Lampasas,1,2
TX,Alvarado,1,1
TX,Everman,1,1
TX,Terlingua,1,1
TX,Cottonwood Shores,1,4
TX,Floresville,1,2
TX,Brookeland,1,8
TX,Savoy,1,2
TX,Schertz,1,3
TX,Edinburg,1,2
TX,Port Aransas,1,5
TX,Blanco,1,4
TX,Gladewater,1,4
TX,Port Arthur,1,7
TX,Schwab City,1,1
TX,Canutillo,1,2
TX,Addison,1,8
TX,Point,1,1
TX,Alvin,1,9
TX,Bay City,1,3
TX,Hebron,1,2
TX,Big Sandy,1,2
TX,Lakeway,1,4
TX,Bellaire,1,5
TX,Sulphur Springs,1,6
TX,South Padre Island,1,4
TX,Keller,1,8
TX,Huffman,1,6
TX,Sonora,1,5
TX,Westlake,1,5
TX,McDade,1,2
TX,Bellville,1,8
TX,Porter,1,10
UT,Salt Lake City,20,85
UT,St. George,11,47
UT,Ogden,10,49
UT,Orem,9,59
UT,Sandy,8,49
UT,Washington,8,31
UT,Layton,7,23
UT,Lehi,7,16
UT,Logan,7,39
UT,Bountiful,7,24
UT,Brigham City,6,38
UT,Kaysville,6,36
UT,Park City,5,30
UT,Highland,5,26
UT,Provo,4,23
UT,Bluffdale,4,30
UT,Draper,4,22
UT,West Jordan,4,27
UT,South Jordan,4,18
UT,Farmington,4,29
UT,Hurricane,4,11
UT,Roy,4,22
UT,Riverton,3,16
UT,Pleasant Grove,3,18
UT,Smithfield,3,22
UT,Taylorsville,3,12
UT,Cedar City,3,17
UT,Mapleton,3,17
UT,American Fork,3,9
UT,Moab,3,11
UT,St. George,3,53
UT,Escalante,2,4
UT,Saratoga Springs,2,21
UT,Price,2,6
UT,Ivins,2,4
UT,West Valley City,2,24
UT,South Salt Lake,2,5
UT,Eagle Mountain,2,22
UT,Toquerville,2,8
UT,Farr West,2,6
UT,Alpine,2,12
UT,Spanish Fork,2,27
UT,Clearfield,2,22
UT,Lindon,2,8
UT,Murray,2,9
UT,Syracuse,2,13
UT,Springville,2,10
UT,Payson,2,10
UT,Heber City,2,10
UT,Woods Cross,2,9
UT,Springdale,1,4
UT,Garden City,1,1
UT,Moroni,1,3
UT,West Bountiful,1,4
UT,Bicknell,1,2
UT,Hyde Park,1,2
UT,Providence,1,4
UT,Stansbury Park,1,6
UT,Tooele,1,12
UT,Panguitch,1,2
UT,Millville,1,8
UT,North Ogden,1,5
UT,Parowan,1,2
UT,Santa Clara,1,6
UT,Hanksville,1,2
UT,Ironton,1,2
UT,Junction,1,2
UT,United States,1,15
UT,Midvale,1,8
UT,Roosevelt,1,5
UT,West Haven,1,8
UT,Holladay,1,2
UT,Uintah,1,7
UT,Kanab,1,3
UT,Millcreek,1,4
UT,Marriott-Slaterville,1,4
UT,North Logan,1,8
UT,Eden,1,4
UT,South Ogden,1,2
UT,Hyrum,1,2
UT,Salem,1,2
UT,Huntsville,1,3
UT,Boulder,1,1
UT,Clinton,1,8
UT,Francis,1,12
UT,Orderville,1,4
UT,Mantua,1,2
UT,Oakley,1,6
UT,Tremonton,1,6
VT,Burlington,8,20
VT,South Burlington,7,36
VT,Bennington,5,14
VT,Rutland,5,21
VT,Colchester,4,11
VT,Essex Junction,3,14
VT,Londonderry,3,11
VT,Middlebury,3,11
VT,Newport,3,10
VT,Saint Albans Bay,3,8
VT,Arlington,2,4
VT,Brattleboro,2,7
VT,Killington,2,6
VT,Lyndonville,2,7
VT,Montpelier,2,4
VT,Pittsford,2,7
VT,Springfield,2,5
VT,Stratton,2,16
VT,United States,2,7
VT,Wallingford,2,2
VT,Williston,2,6
VT,Woodstock,2,11
VT,Alburgh,1,2
VT,Barre,1,6
VT,Brownington,1,2
VT,Castleton,1,2
VT,Charlotte,1,5
VT,Dover,1,2
VT,Grand Isle,1,3
VT,Highgate Center,1,2
VT,Huntington,1,1
VT,Irasburg,1,4
VT,Isle La Motte,1,2
VT,Jeffersonville,1,4
VT,Jericho,1,4
VT,Ludlow,1,4
VT,Moretown,1,4
VT,North Hero,1,3
VT,Plymouth,1,1
VT,Shaftsbury,1,2
VT,Shelburne,1,7
VT,South Londonderry,1,12
VT,St. Johnsbury,1,4
VT,Swanton,1,3
VT,Vergennes,1,2
VT,Warren,1,4
VT,Waterbury,1,2
VT,Wells,1,4
VT,White River Junction,1,4
VT,Wilmington,1,2
VT,Winooski,1,4
VA,Richmond,22,80
VA,Virginia Beach,22,122
VA,Alexandria,19,66
VA,Roanoke,16,53
VA,Charlottesville,14,63
VA,Arlington,13,62
VA,Williamsburg,11,67
VA,Lynchburg,9,36
VA,Fredericksburg,9,40
VA,Sterling,9,20
VA,Henrico,9,43
VA,Newport News,8,38
VA,Norfolk,8,23
VA,Manassas,8,34
VA,Chesapeake,8,24
VA,Harrisonburg,7,22
VA,Danville,7,16
VA,Falls Church,7,24
VA,Reston,6,16
VA,Chantilly,6,28
VA,Ashburn,6,24
VA,Vienna,6,26
VA,Mechanicsville,6,15
VA,Culpeper,6,21
VA,McLean,5,21
VA,Fairfax,5,20
VA,Louisa,5,17
VA,Leesburg,5,22
VA,Woodbridge,5,19
VA,Midlothian,5,25
VA,Warrenton,5,21
VA,Goochland,5,12
VA,Salem,4,24
VA,Purcellville,4,13
VA,Springfield,4,10
VA,Herndon,4,18
VA,Gainesville,4,13
VA,Chesterfield,3,13
VA,Appomattox,3,3
VA,Palmyra,3,9
VA,Burke,3,14
VA,Portsmouth,3,13
VA,Chester,3,12
VA,Haymarket,3,10
VA,Staunton,3,11
VA,Glen Allen,3,33
VA,Dumfries,3,10
VA,Gloucester,3,7
VA,Radford,3,14
VA,Waynesboro,3,15
VA,Shenandoah,2,2
VA,Forest,2,12
VA,Moneta,2,8
VA,Irvington,2,8
VA,Yorktown,2,16
VA,Spotsylvania,2,7
VA,Abingdon,2,6
VA,Hampton,2,6
VA,Winchester,2,10
VA,Bridgewater,2,5
VA,Disputanta,2,7
VA,Kilmarnock,2,8
VA,Cape Charles,2,8
VA,King George,2,7
VA,Stafford,2,5
VA,Manakin-Sabot,2,14
VA,Lorton,2,3
VA,Farmville,2,9
VA,Suffolk,2,4
VA,Aldie,2,10
VA,Tappahannock,2,5
VA,Bedford,2,5
VA,Bristow,2,2
VA,Centreville,2,10
VA,Smithfield,2,4
VA,Lexington,2,10
VA,Colonial Heights,2,10
VA,Montclair,2,4
VA,Great Falls,1,2
VA,Luray,1,1
VA,Deltaville,1,4
VA,Weyers Cave,1,2
VA,Rustburg,1,3
VA,Powhatan,1,3
VA,Rich Creek,1,4
VA,Melfa,1,3
VA,Hillsville,1,2
VA,Wytheville,1,4
VA,Buena Vista,1,6
VA,Christiansburg,1,3
VA,Covington,1,2
VA,Petersburg,1,2
VA,Maurertown,1,2
VA,Roseland,1,8
VA,Potomac Falls,1,8
VA,Nassawadox,1,6
VA,Ruckersville,1,3
VA,Mineral,1,2
VA,West Petersburg,1,2
VA,Martinsville,1,2
VA,Manassas Park,1,3
VA,Pennington Gap,1,2
VA,Harborton,1,2
VA,Jonesville,1,1
VA,Idylwood,1,2
VA,Fort Hunt,1,4
VA,Pearisburg,1,2
VA,Crozier,1,1
VA,Annandale,1,2
VA,Chincoteague,1,7
VA,Accomac,1,2
VA,Fishersville,1,5
VA,Front Royal,1,6
VA,Rocky Mount,1,3
VA,Amelia Court House,1,3
VA,Vinton,1,2
VA,Orange,1,1
VA,Independence,1,3
VA,Daleville,1,3
VA,Ashland,1,2
VA,Berryville,1,3
VA,Collinsville,1,2
VA,Hazel Hill,1,2
VA,Heathsville,1,3
VA,Clearbrook,1,3
VA,Ruther Glen,1,3
VA,Onley,1,1
VA,Huddleston,1,12
VA,Hardy,1,6
VA,Zion Crossroads,1,3
VA,Marion,1,4
VA,Gordonsville,1,1
VA,Troy,1,2
VA,Orkney Springs,1,2
VA,Basye,1,3
VA,Quinton,1,4
VA,Strasburg,1,2
VA,Moseley,1,2
VA,Montross,1,3
VA,Locust Grove,1,4
VA,Big Stone Gap,1,2
VA,Emporia,1,2
VA,Crozet,1,3
VA,Bluefield,1,8
VA,Sandston,1,4
VA,Altavista,1,5
VA,Lovettsville,1,2
VA,Fork Union,1,2
VA,Pulaski,1,3
VA,McGaheysville,1,6
VA,Chatham,1,3
VA,Washington,1,2
VA,Westchester,1,2
VA,Amherst,1,17
VA,Jarratt,1,2
VA,Hopewell,1,5
VA,United States,1,1
VA,Richlands,1,5
VA,Cave Spring,1,6
VA,Parksley,1,3
VA,Narrows,1,2
VA,Surry,1,2
VA,Wellington,1,4
VA,Lake Monticello,1,2
VA,Ararat,1,2
VA,Clifton,1,2
WA,Seattle,58,233
WA,Bellevue,25,91
WA,Spokane,25,117
WA,Redmond,15,62
WA,Tacoma,15,56
WA,Vancouver,13,75
WA,Bellingham,12,37
WA,Everett,9,28
WA,Bothell,8,17
WA,Yakima,8,41
WA,Ellensburg,8,31
WA,Kent,8,14
WA,Issaquah,7,18
WA,Shoreline,7,24
WA,Auburn,7,27
WA,Kennewick,7,50
WA,Longview,6,27
WA,Olympia,6,23
WA,Marysville,6,28
WA,Walla Walla,6,27
WA,Kirkland,6,15
WA,Renton,6,12
WA,Bainbridge Island,5,21
WA,Liberty Lake,5,32
WA,Manson,5,15
WA,Mercer Island,5,28
WA,Edmonds,5,25
WA,Camas,5,17
WA,Federal Way,5,13
WA,Port Townsend,4,12
WA,Anacortes,4,13
WA,Friday Harbor,4,17
WA,Woodinville,4,14
WA,Stanwood,4,8
WA,Blaine,4,16
WA,Winthrop,4,16
WA,Chelan,4,13
WA,Spokane Valley,4,12
WA,Gig Harbor,4,20
WA,Mount Vernon,4,21
WA,Lacey,3,27
WA,Pullman,3,7
WA,Eastsound,3,9
WA,Newcastle,3,9
WA,Port Ludlow,3,10
WA,Lynnwood,3,20
WA,Wenatchee,3,22
WA,Poulsbo,3,21
WA,Oak Harbor,3,11
WA,Sequim,3,13
WA,United States,3,8
WA,SeaTac,3,6
WA,Sumner,3,8
WA,Bremerton,3,16
WA,Pasco,3,7
WA,East Wenatchee,2,8
WA,Ridgefield,2,4
WA,Langley,2,5
WA,Port Angeles,2,7
WA,Stevenson,2,5
WA,Loon Lake,2,6
WA,Richland,2,12
WA,Monroe,2,4
WA,Long Beach,2,10
WA,Leavenworth,2,8
WA,Lynden,2,5
WA,Bonney Lake,2,7
WA,Battle Ground,2,7
WA,Cle Elum,2,4
WA,Colville,2,7
WA,Sammamish,2,5
WA,Chewelah,2,6
WA,Snohomish,2,6
WA,Shelton,2,4
WA,Lakewood,2,2
WA,Burien,2,6
WA,Mukilteo,2,11
WA,Enumclaw,2,7
WA,North Bend,1,2
WA,Gold Bar,1,4
WA,Centralia,1,3
WA,Camano,1,6
WA,Pacific Beach,1,2
WA,Twisp,1,2
WA,Pacific,1,1
WA,Omak,1,12
WA,Colbert,1,2
WA,Naches,1,6
WA,Port Orchard,1,4
WA,Curtis,1,2
WA,Forks,1,2
WA,College Place,1,4
WA,Mill Creek,1,3
WA,Milton,1,1
WA,Silverdale,1,4
WA,Black Diamond,1,2
WA,Lake Stevens,1,16
WA,Grapeview,1,2
WA,Washougal,1,6
WA,Kingston,1,6
WA,Quincy,1,1
WA,McChord AFB,1,1
WA,Ocean Park,1,3
WA,Seabrook,1,1
WA,Tukwila,1,7
WA,University Place,1,2
WA,South Hill,1,2
WA,Freeland,1,2
WA,Tumwater,1,1
WA,Quilcene,1,1
WA,Normandy Park,1,3
WA,Oroville,1,2
WA,Methow,1,6
WA,Sunnyside,1,2
WA,Kenmore,1,4
WA,Bow,1,1
WA,Glenrose,1,6
WA,Moses Lake,1,3
WA,Lopez,1,2
WA,Maple Valley,1,4
WA,Des Moines,1,2
WA,Colfax,1,1
WA,Selah,1,2
WA,Snoqualmie,1,4
WA,Othello,1,1
WA,Longbranch,1,2
WA,Newport,1,4
WA,Anderson Island,1,1
WA,Joint Base Lewis-McChord,1,3
WA,Prosser,1,3
WA,Lake Forest Park,1,1
WA,Chelan Falls,1,1
WV,Charleston,5,36
WV,Morgantown,5,21
WV,Wheeling,5,23
WV,Elkins,3,10
WV,Parkersburg,3,16
WV,South Charleston,3,11
WV,Ansted,2,6
WV,Barboursville,2,25
WV,Beckley,2,9
WV,Bluefield,2,11
WV,Bridgeport,2,20
WV,Buckhannon,2,7
WV,Clarksburg,2,6
WV,Fairmont,2,4
WV,Martinsburg,2,14
WV,Princeton,2,9
WV,Triadelphia,2,9
WV,Vienna,2,12
WV,Welch,2,5
WV,Daniels,1,2
WV,Dunbar,1,8
WV,Eleanor,1,2
WV,Fayetteville,1,2
WV,Gilbert,1,2
WV,Glenwood,1,6
WV,Harpers Ferry,1,2
WV,Huntington,1,8
WV,Hurricane,1,3
WV,Inwood,1,4
WV,Lewisburg,1,6
WV,Logan,1,2
WV,Mannington,1,3
WV,McMechen,1,3
WV,Meadowbrook,1,3
WV,Moundsville,1,2
WV,New Haven,1,2
WV,Nitro,1,9
WV,Oak Hill,1,2
WV,Pineville,1,2
WV,Point Pleasant,1,4
WV,Roanoke,1,3
WV,Shenandoah Junction,1,8
WV,Sistersville,1,4
WV,Spencer,1,3
WV,United States,1,9
WV,Weirton,1,4
WV,Westover,1,4
WI,Madison,29,100
WI,Appleton,21,68
WI,Racine,10,38
WI,Green Bay,10,40
WI,Milwaukee,8,26
WI,Brookfield,8,27
WI,Eau Claire,7,41
WI,Waukesha,7,50
WI,Menomonee Falls,6,34
WI,Kenosha,6,23
WI,Waunakee,6,14
WI,West Bend,6,21
WI,Oshkosh,6,20
WI,Verona,6,23
WI,Cedarburg,5,29
WI,New Berlin,5,34
WI,Marshfield,5,32
WI,Sheboygan,5,18
WI,United States,5,17
WI,Mequon,5,23
WI,Hudson,4,14
WI,Hayward,4,12
WI,Janesville,4,14
WI,Manitowoc,4,16
WI,Chippewa Falls,4,19
WI,Wauwatosa,4,10
WI,La Crosse,4,29
WI,Sturgeon Bay,4,17
WI,Rhinelander,4,41
WI,Platteville,4,16
WI,Sheboygan Falls,4,12
WI,Eagle River,3,12
WI,Franklin,3,22
WI,Monroe,3,6
WI,Menasha,3,11
WI,Stoughton,3,14
WI,Menomonie,3,10
WI,Neenah,3,14
WI,New Richmond,3,11
WI,Oconomowoc,3,19
WI,Lake Geneva,3,17
WI,Viroqua,3,13
WI,Beloit,3,16
WI,De Pere,3,15
WI,Antigo,3,26
WI,Sparta,3,15
WI,Onalaska,3,14
WI,Fitchburg,3,11
WI,West Allis,3,8
WI,Pleasant Prairie,3,12
WI,Port Washington,3,8
WI,Sun Prairie,3,24
WI,Wausau,3,19
WI,Ripon,3,16
WI,Tomahawk,3,9
WI,Oconto Falls,2,6
WI,Greenville,2,10
WI,Schofield,2,12
WI,Three Lakes,2,10
WI,Oconto,2,6
WI,Cottage Grove,2,12
WI,Waupun,2,5
WI,Hartland,2,12
WI,Athens,2,3
WI,Plymouth,2,5
WI,Shorewood,2,8
WI,Wisconsin Dells,2,4
WI,Sussex,2,8
WI,Stevens Point,2,9
WI,Merrill,2,7
WI,Brodhead,2,8
WI,Jackson,2,9
WI,Rice Lake,2,14
WI,Whitefish Bay,2,6
WI,Shawano,2,6
WI,Pewaukee,2,11
WI,DeForest,2,5
WI,Webster,2,6
WI,Oostburg,2,8
WI,Stone Lake,2,2
WI,Wisconsin Rapids,2,11
WI,Muskego,2,10
WI,Lake Mills,2,8
WI,Holmen,2,4
WI,Hartford,2,9
WI,McFarland,2,14
WI,River Falls,2,14
WI,Fond du Lac,2,5
WI,Clintonville,2,5
WI,Middleton,2,17
WI,Germantown,2,7
WI,Ashland,2,4
WI,Crandon,2,4
WI,Superior,2,2
WI,Saukville,2,4
WI,Brown Deer,1,2
WI,Birchwood,1,8
WI,Westby,1,3
WI,Elkhart Lake,1,4
WI,Random Lake,1,1
WI,River Hills,1,2
WI,Portage,1,3
WI,Prairie du Chien,1,3
WI,Kimberly,1,6
WI,Chetek,1,6
WI,Ladysmith,1,2
WI,Lake Hallie,1,18
WI,Lac du Flambeau,1,9
WI,Suamico,1,4
WI,Kewaskum,1,4
WI,Sherwood,1,2
WI,Two Rivers,1,6
WI,Neshkoro,1,2
WI,Black Earth,1,1
WI,Kiel,1,4
WI,Grafton,1,2
WI,Mount Pleasant,1,6
WI,Sister Bay,1,4
WI,Fort Atkinson,1,3
WI,Cameron,1,2
WI,Delavan,1,4
WI,Greenfield,1,2
WI,Baraboo,1,4
WI,Marinette,1,3
WI,Plover,1,2
WI,Winneconne,1,2
WI,Land O' Lakes,1,4
WI,Princeton,1,2
WI,West Milwaukee,1,6
WI,Tremble,1,6
WI,Shell Lake,1,4
WI,Nekoosa,1,2
WI,Chilton,1,2
WI,Burlington,1,4
WI,Minong,1,3
WI,Merton,1,2
WI,Altoona,1,3
WI,White Lake,1,2
WI,Fredonia,1,1
WI,Deerfield,1,2
WI,Fennimore,1,2
WI,Whitewater,1,3
WI,South Milwaukee,1,12
WI,Williams Bay,1,1
WI,Beaver Dam,1,9
WI,Markesan,1,1
WI,Slinger,1,1
WI,Coon Valley,1,4
WI,Medford,1,3
WI,Prescott,1,5
WI,Mukwonago,1,8
WI,Tomah,1,5
WI,Oregon,1,6
WI,Baileys Harbor,1,6
WI,Westfield,1,2
WI,Phelps,1,8
WI,Wind Point,1,2
WI,Amery,1,4
WI,Lake Nebagamon,1,3
WI,Weyerhaeuser,1,6
WI,La Valle,1,2
WI,Greendale,1,6
WI,Mosinee,1,2
WI,Baldwin,1,4
WI,Walworth,1,24
WI,Spencer,1,6
WI,Seymour,1,1
WI,Frederic,1,2
WI,Reedsburg,1,4
WI,Osseo,1,2
WI,Black River Falls,1,5
WI,Algoma,1,3
WI,Twin Lakes,1,3
WI,Lodi,1,4
WI,Solon Springs,1,3
WI,Fish Creek,1,2
WI,Glendale,1,4
WI,Sauk City,1,3
WI,Manitowish Waters,1,5
WI,Gordon,1,2
WI,Washington,1,3
WI,New Franken,1,1
WI,Salem Lakes,1,2
WI,Cross Plains,1,4
WI,Oak Creek,1,2
WI,Poplar,1,3
WI,North Fond du Lac,1,8
WI,Monona,1,4
WY,Cheyenne,7,42
WY,Casper,6,19
WY,Laramie,4,9
WY,Rock Springs,4,13
WY,Sheridan,4,14
WY,Jackson,3,10
WY,Buffalo,2,8
WY,Cody,2,14
WY,Green River,2,9
WY,Powell,2,9
WY,Basin,1,3
WY,Clearmont,1,1
WY,Dayton,1,3
WY,Douglas,1,4
WY,Gillette,1,3
WY,Lander,1,6
WY,Pine Bluffs,1,1
WY,Pinedale,1,6
WY,Riverton,1,3
WY,Thayne,1,12
WY,Wheatland,1,3
WY,Worland,1,5
